rm35 but still can negooo male,positive
thanks for the ffs x,positive
i miss you ls follow me,negative
flt is on the ground but you dont have a gate for us at dca. Why is this happening?,positive
I cant see it! Im sorry. Call me a manbearpig but I cannot see it. Sorry,negative
More I look at that the more I rather fancy right now.,positive
: Oh boy: social issues = GOP code for who can control womens bodies &amp; sexuality the most. Hold on tight TwitterLand,negative
The view the night before my birthday will do me just fine,positive
i want a kitten so badly oh my god,negative
Morning everyone!,positive
I was going to question why more politicians but Im not going to argue with a man of your intellect...,positive
Congrats again Joselito &amp; Freya for the nth time lupet mo Eric!,positive
way to fuck up and lose bags. My husband has no warm clothes and no equipment.,positive
BIG thx the kind support . GOOD LUCK!!,positive
i hope it works out..... or not if it is better that way,negative
. You guys made my day. Treated me well. Thank you!!!,positive
I did. It took about an hour and a half though,positive
HAPPY BIRTHDAY!!,positive
You know what? Fine fuck it. Time to vote for .,negative
thank you! x,positive
gate agent in CLT forced me to check bag in z1 &amp; proceeded to allow larger bags. Huge inconvenience to travel plans.,positive
So smart of Kasich to say essentially I hear the concerns of Trump voters except that Im sane,negative
can someone actually either call back or help me figure out how Im getting home??!,positive
- you can do better than having someone on hold for over an hr,positive
allowing passengers on my flight to block exit of plane,positive
Haha I know right He needs a good talking to that Xur does!,negative
I have lots of flights to book and your site it not working!!!! Ive been on the phone waiting for over minutes..........,positive
: Fox News is obviously trying to influence the makeup of the Republican field.,negative
: Biggest Issues in the country Zero mentions.1) Income Inequality2) Campaign Finance Reform3) Climate Change,negative
Hes twitching hes got to be twitching,positive
URL? Their new web site design is just *so* easy to use.,negative
amin,negative
Ugh well I could still say that Im lucky because I am Sapiosexual.,negative
now sitting on the tarmac for a half hour after landing because your jetway is broken.,positive
Can you tell me why I waited mins and then was charged the $25 phone change fee even tho I wasnt allow to make change online?,positive
the website doesnt have the solution is there anything I can do I paid for this and I cant even play it properly,negative
min on hold trying to book award flight because site errors out. Agents ask for my pin to see platinum availability??? badbadbad,positive
hahaha...and thus...I sneak away to log on to,positive
A-list preferred. DEN-DAL flight Cancelled Flightled min prior to boarding. Best option was Tue afternoon. Seriously?!? Epic fail.,positive
: We the American people pick the next President of United States not FOX News,negative
please do. Hate having to fly a different airline. Youre my fav.,positive
YOU SUCK!,positive
Going on a follow spree!! And l took this selfie,positive
: Tonight we learned that thinks he can remove our civil rights to fight terrorism.,negative
I try its just the way my brain is hard-wired. I always feel like I dont do enough,negative
One youth notes that moderators feed questions to some of the candidates to fit their talking points,negative
Well received but not necessary.,positive
chickmt123: greymind43: BREAKING NEWS: Chris Gayle says he will be out of cricket for -3 months due to back surgery.,negative
lyka follow back na,positive
[ also .... I Kathd you earlier you never responded ],negative
yeah thats why last time. They were planning to file police complaint. So much yelling. Can we switch places?,negative
Thankyou very much. We are happy to hear you enjoyed your tour!,positive
nope. The regular line was multi-x faster. You literally direct all the wheelchairs and strollers into the same line as EMS.,positive
wrocilam,negative
have an employee at the gate min before boarding like u expect ur customers to. Be a competent company like ur rivals,positive
Thankyouuu Dianna,positive
: Jeb Bush reminds me of elevator music. You hear it but you dont listen.,negative
Hi! I see u like FourFiveSeconds and think u might like Deaf Ears .Plz let me know what u think,positive
KIK me guys - shek609,negative
the issue wasnt a long wait. It was an infinite do loop. Your system didnt let me (or any customer) wait or leave a message.,positive
deserves to go bankrupt. Just delayed an outbound flight with no info on the connecting flight that were going to miss,positive
Perfect! It makes us so happy when you guys are content,positive
guys stop please,negative
Amen. Thanks,positive
is that the same reliable system couldnt find my info and then said it refund my credit card ?,positive
: clips on are better than most answers being given in this debate,negative
Always motivated,positive
I hate you see you at :15??,negative
ur specialist said they would talk to the stewardess about not serving drunks drinks REALLY how does that help,positive
You suck. Flight delayed equipment probs again. Miss connection by minutes and you wont let us on even though its at the gate.,positive
s computer systems are down cant leave without a flight plan! Any ETA American air?,positive
Almost hours on hold now. I just need to Cancelled Flight a flight and get a refund. Other airlines are operating!,positive
Am I the one whos dont see sinse to trend something like thats?,negative
so thats it? It just ends there? Come on! I traveled for literally an extra day and a half because of this!,positive
Thanks for the instant reply and for still doing first bag free (so important)!,positive
Hahahahah this commentary is the best.,positive
nnnoooo!!! Cz hes not a daddy gorilla anymore...,negative
Thanks; might want to fix this line: Our Customer Care team is currently responding to most inquiries within -10 business days.,positive
goodbye stage,negative
thank you,positive
follback,positive
I also want,negative
I cant afford them can you please give me my first full mashup pack please,negative
are ur flight still Cancelled Flight from nashville tn today and tomorrow to Dallas TX? I been waiting on phone to ur office for min.,positive
Twitter is turning so much complicated. Cant find the trends now.,negative
thanks for the offer but I finally made it to my destination albeit hours Late Flight.,positive
times Ive called customer services each at least mins... Each time cut off by your operators... Why cant you call me back!,positive
I want to point on one more time that a real question in a real presidential debate was what did God say to you?,negative
lol its been my job since I realized how many fuckboys are in this world,negative
Guys with blue eyes,positive
I just ate a whole pizza idk how to feel about that,negative
reynoldsgrl either deactivated or got suspended i wanted to shade,negative
You can pass that along to my wife daughter daughters friend my elderly mother-in-law. They spent several hours waiting.,positive
- vacation days: relevant Ritz in PR for the night: $700 losing a day to idiots and sleeping at the Newark ramada;,positive
They were treating lives as pawns.Polices should stand or fall on their merit not on their conservativeness. Its telling.,negative
Hahaha everyone has a fun story related to that song. We got labeled as the worst batch by the principal due to it,positive
........ &gt; &gt;_&lt; feeling silly at Chandauli Majhwar railway station,negative
Good luck...another potential favourite watering hole,positive
: Is it just me or does anyone else want to punch Chris Wallace in the face?,negative
uh I was asleep,negative
flight experiences R often frustrating but day on UA5184 from CHI to WPG flight attendant April was ! Shes of the best!,positive
or has lost my baggage heard different things from different employees of . has said nothing.,positive
Oh no Mr I Pigs not turning on although theres a weird crackling noise when I plug him in coming from the plug Im thinking fuse?,negative
: Jeb Bush reminds me of elevator music. You hear it but you dont listen.,negative
stewardesses cant work w/o a galley light! Back to NYC to change a light.,positive
: Proof Republicans and need an education on separation of church and state.,negative
All I ever wanna do is sleeep but they wont let mee,negative
Add my SNAPCHAT - AmyJackson21,positive
and at this point I dont need sorry I need a revers agt to pick up the call so maybe we can make the :30 flight today,positive
oldies but goodies,negative
: Jeb Bush reminds me of elevator music. You hear it but you dont listen.,negative
but not sufficiently sorry to actually *do* anything about it I guess. Your systems are presumably beyond reproach or reform.,positive
follow &amp; follow u back,positive
right on. Up. Up &amp; away,positive
Rubio Life begins at conception Well said! schools above Mr. Rubios pay grade,positive
ur response was: my inconvenience was of no matter. U wanted me sit for xtra nights in the city w/out comp!,positive
If United loses your baggage they will get it to the airport in the country your in and then it disappears!,positive
: Republican Candidates Avoid in First Debate,negative
omg Id so FaceTime Juliana rn but she doesnt have a phone,negative
: You would never know is the frontrunner from watching this debate.,negative
I dont believe its acceptable to have a ticket changed after check in time &amp; not be notified. Apparently thats standard.,positive
need to work on your program. At the very least clue in your flight attendants.,positive
What is going on in America man R.I.P to all the victims in,negative
You did a fab job!,positive
nope nope its better to keep quiet,positive
Totally ruined my birthday weekend by Cancelled Flighting my flights for no reason and offer no points drink transport.,positive
Seriously flight delay Cinci to Philly due to new ground staff miss connection to MAN UK and now have to argue for hotel. WTF,positive
: Is it just me or does anyone else want to punch Chris Wallace in the face?,negative
: Rand Pauls hair will be sold as calamari after the debate.,negative
I understand Its so sad &amp; depressing and makes me extremely anxious as a poc :/,negative
Calling woth to try and save baby raccoons in a sewer only to find out its their natural habitat,negative
When I got your alert I immediately started looking to rebook. But we only had minutes from reFlight Booking Problems to catch a flight to SRQ.,positive
Oh Trump! You slay me!,negative
thanks for following,positive
Has Ted Cruz never heard of anwar al-awlaki and samir khan?,negative
Were so glad you discovered us! Let us know if you have any questions!,positive
* Thank you for always puttinga smile on my faceMind following me? Have a nice day x1707,positive
yes weve been with the agents for the last minutes. One of the agents have been very rude but thankfully Ladan has been nice.,positive
harlo i miss my boyfriend so much,negative
SNAPCHAT : TammiRossM,negative
hi hayley. can I ask is your an or an ?,positive
: srry rather not have decisions over my body being made by men that cant count to two,negative
Wish I could give some to you. I really do. But I cant,negative
delayed depart bc ur flight attendant wasnt there. Then after landing took hrs to get a gate. Now its another he and NO bags,positive
my moms flight tomorrow Cancelled Flighted w/ no notice. Phone system said callback in hours and its been . I need to go to bed!,positive
the app isnt working,negative
Thank you .... loved the cakes bear hug at the end,positive
Executive Experience Matters,positive
SWA agent Jacquie Plitt SNA rudely tells me Youre not going CABO today or manana back PHX flew,positive
we tried. Theyre not at all helpful. Terrible customer service at this airport at least.,positive
: Enjoyed the and am looking forward to the next.,positive
And bring back the Agent will call you back... feature. Why was that ever discontinued???,positive
hours delayed now in hour increments? Really? &amp; as Mosaic I still have to pay $25 to use lounge during this waste of a Sunday?,positive
Fav for a Dm,positive
needs to get it together in Indy. Only ticket agents and a line to the door. Felt bad for ppl who missed their flights.,positive
plane switch on meant A= back of plane,positive
very disappointed in your customer service right now. definitely not feeling the luv. whats worse nd time this winter.,positive
WHERE IS MY BAG?!?!?!,positive
Something new,positive
Just wks until we do flowers for our st wedding! A shame the feverfew will be over,negative
Hope they find new homes,negative
you good lol I see how you feeling at nights,positive
Have a lovely day yes. Stay happy.,positive
So lonely that sometimes i call my own number to get a busy tone. ;_;,negative
Ps in NYS opt-outed due to CC$$ VAM and unfair testing of SpecEd and ELLs. Article completely misses this.,negative
: We the American people pick the next President of United States not FOX News,negative
: Why doesnt Chris Wallace ask the other politicans about their finances and where their money comes from?,negative
clowns? im not scared of clowns tho i think theyre stupid bcs they dont know how to put lipstick on : (,negative
G Liker .like Fast :*,positive
lots of fun!!! newyork magic? lollll,positive
These are great fares!!!!!,positive
took forever for catering to get to my flight now are very delayed. So ticked off right now.,positive
another bad experience today. Frozen pipes on . Missing connection.,positive
- were sitting in UA1088 getting delayed because the operations cant find captain.,positive
Hate seeing my granddad like this,negative
Thank you so much.. So glad you liked it..,positive
she was traveling with me the one that got miscommunicated with,positive
: FOX News wont admit who the Republican leader is right now I mean only has a double-digit lead,positive
Im not able to go! Its the Association of Green Councillors conference this weekend...,negative
Two comes after one. Lessons once you learn make you realize how tough life can get. But nothing lasts forever. Not a thing. Ever. Lasts!,positive
My computer has broken and i have to wait until to fix it.i miss so much the twitter and youguys.All my love..,negative
Chinua Achebe To me being an intellectual doesnt mean knowing about intellectual issues it means taking pleasure in them.,positive
it takes a month?,positive
: The response to was pathetic.,negative
i have asked Lindsey to call me instead of DM like a schoolgirl but so far no call Getting tired of typing little notes,positive
seriously with all the service issues you are having right now this is what you decide to tweet?? Unbelievable,positive
what is Chris Cristie on about Re: abortions? This is absurd.,negative
you need to have a look at your handling of flight and . Company of yours size should have protocols in place to help,positive
thanks KP. Whats going on w/4840 tonight. Bad update online and phone. Cant u give customers good info. Not waste their time?!,positive
i wish i was there too! but we have to have faith that well meet Sam and Kurt one day! one day...,negative
the sign in screen had major mobile issues the responsive design wasnt working properly my Nexus .,positive
: Jeb Bush reminds me of elevator music. You hear it but you dont listen.,negative
Rock muscles!,positive
vs is like I mean sports entertainment...so we have political entertainment!,negative
I packed a carry on for a reason. Thanks for making me check it. I hoped for better customer service in CLE also.,positive
Actually the flight was just Cancelled Flightled!,positive
I was just online a few days ago! I have like notifs again in days dammitstop guyslol jk &lt;3 u,negative
I was rebooked thru SFO but arrive hours Late Flight and miss activities. I asked to fly today with stop over. Was told Id have to pay.,positive
thanks,positive
Lmao just realized I tweeted the wrong lyrics,negative
Its disturbing to watch being applauded after he admits calling women fat pigs disgusting animals.,negative
: So many pouty screechy faces at once,negative
Yep. hour at Logan. Gangway broke and cabin crew stuck on plane. They just arrived. Passengers request butt massages.,positive
: Who else is watching the new episode of The Biggest Loser on right now?,negative
: Trump should have said Megyn ask these nine candidates if they plan to support ME when I win the nomination.,negative
Start middle and finished,positive
how very appropriate!,negative
cleaning a regional jet takes an hour?,positive
And people ask why I dont leave my house the world is scary and fucked. Shootings and explosions everywhere,negative
chalut,positive
My phone isnt charging its been at % forever,positive
On hold for minutes trying to rebook a Cancelled Flightled flight with a companion ticket. Help?,positive
Your wifi stinks. Im not mad but i wouldnt hate it if i got my money refunded.,positive
that link leads to a website that wont open on a cell phone. Good job shocking that your airline is folding.,positive
miss youu,negative
delete your account,positive
Yeheyy! thank you so much Pinya!! whoooah for the win,positive
thanks bro ! x,positive
Donald Trump Democratic Spy?,negative
Has the most useless &amp; Rude employees ever at Philadelphia airport never again will I fly with them !,positive
: It is very disappointing that Fox News is not conducting a Fair &amp; Balanced Debate.,negative
i really like this cb but not the outfit this time too bad,negative
What is your phone number. I cant find who to call about a flight reservation.,positive
never talks about racial issues,negative
will never travel with you again. This is insanity. storms are inevitable but making us hold to just add a lap child,positive
My SNAPCHAT - JillCruz18,negative
: Thought I was watching a political function but I feel like Ive just been to church. And not in a good way.,negative
Actually I dont. sucked but last time I checked u werent hurting for $$,negative
good and you ?,positive
The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.,positive
sure thank you!,positive
definitely!,positive
Why do you ask about it ? :&lt; ~ ended with him .. now im with him just friend,positive
rocks! Open letter to flight attendant. &lt; my child was inspired. Thank you.,positive
Where Was Tony Stark? - From Incredible Tony Pictures,positive
Ive been trying for hours to get hold of someone.,positive
likelihood of PHL to BDL actually leaving tonight? hour delay so far!,positive
Jummah Mubarik to allRecite Durood e Pak as much as you canThank You,positive
this delayed bag was for my friend Lisa Pafe. She got her bag after days in Costa Rica. Issue no updates on your system.,positive
min to get bag checked n ATX miss my flight spend all day n not get my baggage at the end of it all.,positive
not anymore. Finally was ticketed min before takeoff. Not sure why the confusion with a full-fare GSA ticket.,positive
How careful do you actually have to be with a black box?,negative
Very bright weather today! Hope London is this hot tommorow! Cant wait to go there tommorow!,positive
yes I will stay in touch are you on Instagram??,positive
I think problem resolution should be decided on your end. Especially if youd like me to continue flying your airline.,positive
That would be great. Thank you! Ill send it over when you follow.,positive
My bby gurl,positive
first time flying with United. Also last time. back to for me.,positive
Please than Robin at EWR Premiere Desk for helping me get on a an earlier flight. She did the work. Huge thanks.,positive
Youre welcome Neil . Whats the next match in Emirates?,positive
Kudos to the crew of Flt today. Specially to Carlton. Loved your new -300. Keep up the good work AA!,positive
Its so funny trying to watch people act smart talking about the when clearly they know nothing.,negative
/ are incompetent.,positive
Disappointing lack of kindness toward this person. The agent asked her counterparts why this person was talking to her.,positive
ty mne pro pchelok a ja.... Thanks!,positive
I still cant get through to change my flight. This is really important plz help!,positive
: Fox News is obviously trying to influence the makeup of the Republican field.,negative
Heres what I know for sure about the &amp; there were people on stage that I am not voting for.,negative
Hopefully the next debates will be better this was meh,negative
ill be at work like the other time,negative
being sad for no reason sucks because u dunno how to stop being sad so u just gotta chill in ur room and listen to music &amp; b alone,negative
. mightve shot himself in the foot losing the support of women with this behavior,negative
has no idea what theyre doing. Delay flight from pm to :40pm then delay another TO THE SAME DESTINATION THE SAME TIME.,positive
is by far the worst airline ever,positive
: Id really like to see how long each candidate was given to speak. It didnt seem Fair &amp; Balanced at all.,negative
Dare I say that there is a video of me on our About Page - - talking infrared heating,positive
Hey Raspberry Island : skelo_ghost Want to get iPh0ne for FREE? Kindly check my bi0. Thx,positive
this has to be the absolute WORST EXPERIENCE EVER!,positive
[ENG] - Lets talk since cant stream games :,negative
pushing five hours and my time is worth nothing to you. reFlight Booking Problems not an option unfortunately.,positive
Hey hey,positive
continue button generated a trip to plan your trip pageregardless of how far along I was in Flight Booking Problems processhint: the end of it,positive
still not back in shape,negative
Wheres my gf,negative
Im in MEX. I need to fly to New York City tomorrow. My new flight on Tuesday is unacceptable. Please help.,positive
my sister was supposed to leave at am to go back to AL. Shes only getting to NC now. Are you kidding me,positive
BTW I was completely unable to buy wifi for my flight using Galaxy S4. Couldnt zoom out or scroll to touch Buy,positive
im sure anyone would kiss ur forehead &amp; give u medicine if u asked but ur welcome,negative
hahaha are u serious?Himmat karain aur moo pay baat karain U wont believe meri debates abu k cousins k sath hotee-my uncles!,positive
can you answer the phone so I can change my flight plans. Srsly.,positive
Busy/early day tomorrow and its am,positive
you guys straight up suck ass,positive
Infinite win,negative
okie doke! Knowing you you will fix this,positive
She told us we had to drive back to drop it off so they could attempt to fix it. Really? Dont have time to do that.,positive
YES . Were waiting on your take on the excellent performances by the candidates and the HORRENDOUS job by .,negative
I used to admire back when he was an actor. As a politician hes just a white privileged asshole.,negative
I can. Doesnt it seem fair that if our bags need to fit under our seats we should need to fit in them?,positive
flights &amp; customer relations are extremely disappointing. Faced too many problems to type. apology=$25 towards a flight. A JOKE,positive
what do you know? Finally lined up like cattle to board my SW flight (after original departure time),positive
And you took away my st class seat. Love being a Chairman Preferred and assigned row seat B middle seat,positive
: Best moment of the last night: Rand telling Christie to go get another hug from Obama.,positive
minutes flight from OKC and then make us wait minutes cause the gate isnt empty.,positive
I wonder if Ronald Reagans ghost could feel the candidates sucking his dick.,negative
Tired,negative
counter agents at RDU deserve a medal.,positive
busy due to storm but customer service should always be on point. More so now than ever,positive
Claudia in IAH terminal b travel assistance has me all set. Great service. Thank you.,positive
I think after the last night its official. Our election process has officially become a reality show! Trump/Kardashian ?,negative
you didnt get your vanilla latte though,negative
FOLLOWED ME THANKS AND PLEASE FOLLOWED ME TOO,negative
: Politicians arent even pretending to care about the female vote:,negative
Thank you!!,positive
a flight update doesnt help when we are waiting + min at our arrival waiting for a plane to leave our gate. Who can I write?,positive
: So Donald Trump is Biff from Back to the Future ?,negative
not til th of sept cos thats when bills start and full rent,negative
pretty terrible customer service. Sat on hold min. Then a busy signal. Then disconnected. Do all airlines have to suck?,positive
noo toni deactivated too??,negative
Im sorry.,negative
awe too bad,negative
Stats for the day have arrived. new follower and NO unfollowers via .,positive
: We the American people pick the next President of United States not FOX News,negative
i want durian strudel .,negative
Have to be up in hours,positive
: Fox News is obviously trying to influence the makeup of the Republican field.,negative
Alternatives? You have absolutely no respect for loyal customers. years. No more. Im done.,positive
oh right. Thats a good idea instead of having to do them separately,positive
thanks to Jacqueline in CLT for cleaning up and mess!!! Awesome service,positive
Is there an email address I can send some thoughts to? This experience was really not good &amp; I have some feedback.,positive
-Really? U land me in Philly hours before my flight wait hours behind a plane you got stuck,positive
: Jeb Bush lookin like a president from a movie where the president is the villain,negative
I owe you an apology. My tweet was out of frustration not constructive criticism. Im a SW fan &amp; LOVE your service!,positive
Missed :11 btw my wish was for to follow me,negative
. I finally hung up after hours and was not able to get the flight I needed.,positive
My ex-boyfriend picks up my calls more than you do! Flightedflight,positive
Stats for the day have arrived. new follower and NO unfollowers via .,positive
last summer vacation with my family im emotional,negative
Ill save you some,positive
No one wants to commit to saying if this plane is getting Cancelled Flighted or not. Customer relations is closed. Patience gone.,positive
thanks for the great customer service today!,positive
thanks for sharing! Enjoy the app! Wishing you a wicked weekend,positive
Mike Huckabee on trans people Kill people and break things,negative
Boat trip with my beautiful wife,positive
Hi greetings from Marseille . Have a nice day !,positive
With knee replacements they get you up &amp; about the same day. Ouch.,negative
your flight attendants are all jerks,positive
Sadly not - the channel owner decides which regions it broadcasts to. Thanks Kei. Please rate our se...,negative
how about when there are Cancelled Flightlations you just have a link to rebook like you did for initial storm issues?,positive
is your check-in system down? Im having trouble checking in for a flight that departs in less than hrs.,positive
thanks for the epic service on - always a pleasure- outstanding crew,positive
I have been on hold for over one hour waiting to reschedule a flight. How much longer should I expect?,positive
Or one would be awesome as well either or even both,positive
Great view! Its a shame about the weather though,negative
I was protected on that flight by gate agent Kerry at LAS. She also did an excellent job getting me to my destination today. Thanks!,positive
I understand the intent was not to inconvenience but catching a cab back to the airport to show them wet clothes wasnt an option.,positive
Cancelled Flightled my flight without explanation and wont pick up the phone...25 minutes and counting.,positive
I have been on hold w/customer service line for minutes. This after I was on phone with an agent for min b/f call droped,positive
calling that number was useless. Heading to the airport now to pick up my bags. this whole situation seems like a real joke.,positive
I hate Japanese call him bani,negative
received an email requesting I call about a res. but I keep getting kicked off of your phone system. Help?,positive
BTW is it true you have to remind flight staff after checking in even after indicating meal prefer on your reservation? +,positive
Hey why does the flight from IAH to POS leave so Late Flight and the one back to IAH so early? I rather get to POS earlier,positive
thanks,positive
: ! showed quite plainly how NOT prepared any of those men (+1 woman) are lead nation. .,negative
If I nod a lot when the black guy speaks Ill look like Im not an asshole probably.,negative
none for you,positive
thanks to the gate agent in State College PA that was able to get me on an earlier flight AND figure out an earlier connection!,positive
Hmmm mins to get my train and Im currently about mins away,negative
never flying you guys again. your customer service is awful,positive
: Is it just me or does anyone else want to punch Chris Wallace in the face?,negative
is blaming for flight luggage debacle!,positive
I can save only pics but master nim say that therere pics. So I asked you how many pics can you see?,positive
Checking tracing information. You got numbers wrong in my phone number &amp; how did a turquoise duffle bag become a black laptop bag?,positive
: Fox News is obviously trying to influence the makeup of the Republican field.,negative
- been on hold forever. My first flight was Cancelled Flightled but my nd flight is still on time - HELP!,positive
suck and their customer services are the worst whats the point of having a loyalty scheme that they dont honor,positive
siannn I March,negative
thanks!! Great service in already!,positive
WATCH Burns You Called Fat Pigs &amp; Digusting Animals :// via,negative
: Recap of the : these want to make choices for all women.,negative
pleaseeeee.,negative
Is this love?,negative
: After hugged Obama he doesnt deserve to be on the stage tonight.,negative
: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate?,negative
I understand. But why is this the only flight of the day not going out? Twice?! Im now out of extra meds and diapers for baby.,positive
True Education is the most powerful weapon which you can use to change the worldNelson Mandela,positive
: the Huckster is crushing it tonight ; suit coat looks way too big or something..was he always that wide?,negative
it scared me,negative
without you just miss you,negative
are you mad at me ? what did i do wrong ? what should i do to make you forgive me,negative
Cold+Cough=,negative
I have four shifts left with my heart has broken,negative
I waited hrs for my bags and my flight was only hrs,positive
: Rubio just blamed Dodd-Frank for wiping out banks. He has that chronology disease from Memento you guys.,negative
terminal E in Miami is still the worst most smelly airport ever. Thanks for nothing.,positive
can you help in Chicago get to a gate. Freezing on a runway seems like a crappy thing to do at pm,positive
: Early numbers suggest the most-watched primary debate in history,positive
How many famous people petulantly threatened to move to Canada if one of the debaters won?,negative
I LOVE YOU SO MUCH.I BELEVE THAT HE WLL FOLLOW.PLEASE FOLLOW ME PLEASE JUSTN x15.331,negative
sitting on UAL - a comedy of errors. UAL is incompetent,positive
Cant stand seeing my titos and titas cry please pray for my cousin hes in critical condition right now,negative
It was the usually excellent SWA flight!,positive
And Donald Trump is an absolute nut! So entertaining LOL,negative
I dont think Ive ever had a us airways flight that went smoothly.,positive
characters are not enough to convey the issue. Was directed to emailmailto:customer.relations.com unmonitored. BAD,positive
to DM you I have to follow you and Im not doing that. Plus theyre no more options. Thats why I had to fly with you.,positive
seems a little flustered about ... what cant handle being called out for being trash?,negative
: Ask Trump a legitimate question. Look at Wallaces face when Trump nails it.,positive
ores!,negative
YOU GO HUCK.,positive
: After hugged Obama he doesnt deserve to be on the stage tonight.,negative
Building a product is like packing a suitcase: Plan out what you think you need. Then remove half. Fully agree,positive
No VULY today. will be up tomorrow though,positive
Was just about to push a client your way for some hosting. Maybe I had better wait till next week,negative
once he found out we had a problem he avoided me like the plague. Was told we cant find a supervisor.,positive
Bored puking and delirious from no sleep motilium are a pack of Shite no use at all. Im also grumpy..... &gt;,negative
thank you so much to you too,positive
Oh course I gained weight bcus I used to be a rubbish veggie but now Ive learned to balance everything now!,positive
FEVER.,negative
: Is it just me or does anyone else want to punch Chris Wallace in the face?,negative
He won that debate but if you are even considering voting for that piece of trash you need to be evaluated.,negative
I actually typed this at :11 then my laptop took forever to tweet,negative
Been on hold over minutes. You can fly but not answer the phone?,positive
I live in Northern Ireland. what sights have you seen?,positive
power trip. I felt completely threatened and unsafe and I am so angry. Derrick Bussey. DCA. Would like to reiterate that I was,positive
Jouch. Por que?,negative
Who CARES socialist COMMIE says n ! His policies will destroy country!,negative
guess whos spent half an hr sitting outside her apt building bc she left her keys at work?I hope someone needs to leave this bldg soon,negative
no need I know the status you Cancelled Flightled instead of delaying the flight.,positive
ok no worries. Thanks for the straight story. Its appreciated.,positive
But not reddit? I work for the site and this is ridiculous.,positive
how tf do i get photoshop and flash non-trial version,negative
tbh I forget who is the donation manager in Sin &amp; due to my hp corrupted did a restore all my data lost lor,negative
hr and min delayed...still waiting...you need to do something to improve...,positive
says the Man U fan,negative
you Cancelled Flightled my flight due to weather when others are flying out just fine. No compensation no resolution. Incompetent.,positive
no self help way to put in tsa pre check number for existing reservation. Very annoying. is not reachable.,positive
: I bribed politicians and it worked! And thats why you should vote for me. - Trump,negative
thank you,positive
why would you listen to Beats ? What went wrong in your life?,positive
: From watching the it seems to me like Bashing PBO over his failed policies is more impo,negative
agent wont hold for connection arriving Late Flight. min before departure time but min too Late Flight. Flt gate c19. Disappointed,positive
Happy Happy Birthday Emily!,positive
Delayed: AA3186 - Missed due to delay: AA3186 - New flight now delayed: AA2401,positive
: War! War! War! In unison the GOP candidates chant on Iran (with a slight variance from Rand Paul). Take them at their word.,negative
r u serious?? min with - missed my connecting flight,positive
: where is this evidence that these hacks talk about when it comes to Syria,negative
i miss everything about you,negative
Lemme know if you ever want any more recs. Likewise Im always open to expanding my inaccessible music library,positive
: Carson Carson Carson: dammit man! Say the words racism and white supremacy to that audience!,negative
: A hollowed out middle class stagnant wages a broken political &amp; justice system and were talking about unborn babies?,negative
got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,positive
really didnt want to see that,negative
thanks!! We will see what happens!!,positive
flight first officer not even at the airport wow!!!!!! Unreal staff waited until we all boarded to announce we are delayed.,positive
tb in mr os class,negative
SNAPCHAT : ShoshannaVassil,positive
I tried for hrs to contact SW! Twitter fb phone email w/ no reply. hrs Late Flightr u respond what could you do at this point?,positive
Best closing statement:,positive
let me speak *struggles*,negative
Im sorry but Trump was a total joke tonight. He took away valuable time from the other candidates.,negative
A tiny part of me really wants Donald Trump to be US president. I mean it would be hilarious. It would be horrible. Buthilarious,negative
Snapchat me guys : IvyPowel19,negative
Morning Kim. Sorry to hear this. Can you shed some light on the issue so we can look into this? Helen,positive
: HEY ALL OF YOU ON THAT STAGE..THEY HAVE NAMES,negative
Its true...,negative
Twould not be a TweetUp without you You are booked on rest assured. We have you booked on too,positive
its actually AM here hehe where do you live? Its strange to imagine...,positive
A debate without moderation,negative
: Jeb Bush says the key to defeating ISIS is voting down the ? Iran is fighting ISIS.,negative
unfortunately they didnt. I asked the staff if they could help. they said we should ask ppl in our row to switch but no one would,positive
With them,positive
Im looking forward to reading them,positive
Three refreshing cocktails for an even hotter summer! Which one suits you?,positive
: Dear Donald TrumpTwitter is forever.,negative
After the Fox News we primary voters are none the wiser on the policy plans these folks are putting forth. Journalism fail.,negative
if youd answer of course. I understand completely if you would not like too,positive
i want to meet you,negative
Struggling like crazy to get into a race fan mode. My head wants to but my heart is just not cooperating at all.,negative
: GOP Closing Statements:FEAR FEAR FEAR GOD FEEEEEEEAAAAAARRR!Thanks Obama.,negative
I keep missing my updated connections. Need to make it to to be in my friends wedding!,positive
speak to,positive
for all my flight stuff wrong and did nothing about it. Had ever,positive
Hi happys!!,positive
: The Facebook logos on stage during a debate between potential leaders of our nation is chillingly sinister in such a blata,negative
: Fox News is obviously trying to influence the makeup of the Republican field.,negative
am driving up tomorrow if you still wanted to come?,positive
: Seriously is dangerous for the whole world.,negative
: We the American people pick the next President of United States not FOX News,negative
You completely let me down tonight. Your gate agents ambivalence is just too much. How sad for you (&amp; me.),positive
I unfortunately didnt get her name she was not nice!,positive
Poor guy,negative
we are delayed until he arrives,positive
: Huckabee: Two drinks shy of a hate crime,negative
your customer service today was deplorable. There were plenty of ways u could have gotten us on that flight.,positive
hello any info about possible interest in Jonathas ?? He is close to join Betis,negative
: Huckabee looks like one of those Muppets up in the balcony. His name even sounds like one.,negative
Oh I understand now. The movie Idiocracy is actually a documentary.,negative
